route_id,stop_name,stop_order
Sheraz Coach,N.I.P.A,7
Sheraz Coach,Urdu Science College,8
Sheraz Coach,Hasan Square,9
Sheraz Coach,Sabzi Mandi,10
Sheraz Coach,Jail Road,11
Sheraz Coach,Mazar-e-Quaid,12
Sheraz Coach,Old Numaish,13
Sheraz Coach,Bander Road,14
Sheraz Coach,Plaza,15
Sheraz Coach,Jama Cloth,16
Sheraz Coach,Denso Hall,17
Sheraz Coach,Boulton Market,18
Sheraz Coach,Tower,19
Sheraz Coach,Jamat Khana,20
Sheraz Coach,G Alana Road,21
Sheraz Coach,Gulbai,22
Sheraz Coach,Hawksbay,23
Silver Coach,New Race Course,1
Silver Coach,Univesity,2
Silver Coach,Safari Park,3
Silver Coach,Abul Hassan Isphahani Road,4
Silver Coach,Bhayani Heights,5
Silver Coach,Disco Bakery,6
Silver Coach,Gulshan Chowrangi,7
Silver Coach,Sumdani Hospital,8
Silver Coach,13-D Bridge,9
Silver Coach,Gulshan-e-Shamim,10
Silver Coach,Azizabad,11
Silver Coach,Aliabad,12
Silver Coach,Karimabad,13
Silver Coach,Liqautabad,14
Silver Coach,Teen Hati,15
Silver Coach,P.I.B Colony,16
Silver Coach,Shaheed-e-Millat Road,17
Silver Coach,Society Qabristan,18
Silver Coach,Kalapul,19
Silver Coach,Sunset blvd,20
Silver Coach,Gizri,21
Silver Coach,Clifton,22
SL,Landhi No. 3,1
SL,Landhi No. 6,2
SL,Korangi Market No. 6,3
SL,Korangi No. 5 1/2,4
SL,Korangi Road,5
SL,Defence Society,6
SL,Jinnah Hospital,7
SL,Mansfield Street,8
SL,Hijaz Dairy Farm,9
SL,Mir Karam Ali Talpur Road,10
SL-1,Khadda Quarters,1
SL-1,Market 6,2
SL-1,Tasweer Mahal,3
SL-1,100 Quarters,4
SL-1,Dhobi Ghat,5
SL-1,Korangi No. 5 1/2,6
SL-1,Korangi no. 5,7
SL-1,Qayumabad,8
SL-1,Defence Society,9
SL-1,Jinnah Hospital,10
SL-1,Rafiq Shaheed Road,11
SL-1,Fleet Club,12
SL-1,Iqbal Shaheed Road,13
SPL-1,Old Haji Camp,1
SPL-1,Garden,2
SPL-1,Teen Hatti,3
SPL-1,Jail Road,4
SPL-1,Drigh Road,5
SPL-1,National Highway,6
SPL-1,Malir City,7
SPL-1,Memon Goth,8
SPL-1,Damloti No. 3,9
SPL-1,Damloti No. 6,10
SPL-1,Kathore,11
SPL-1,Kadiji,12
U-11,Al-Ahmed Town,1
U-11,North Karachi,2
U-11,Na Abadi,3
U-11,Achanak Hotal,4
U-11,Baradari,5
U-11,Disco Mor,6
U-11,Nagan Chowrangi,7
U-11,Sakhi Hassan,8
U-11,Hyderi,9
U-11,Boad Office,10
U-11,Petrol Pump Nazimabad No. 2,11
U-11,Habib Bank,12
U-11,Bara Board,13
U-11,Golimar,14
U-11,Garden,15
U-11,Jama Cloth Market,16
U-11,Pakistan Chowk,17
U-11,P.I.D.C,18
U-11,Cantt Station,19
U-11,Dehli Colony,20
U-11,Mazar Abdullah Shah Ghazi,21
U-11,Khayaban-e-Attar,22
U-11,Sea View,23
U-11,Khayaban-e-Sadi,24
U-11,Kharadar Chowrangi,25
U-11,Boad Basin,26
U-11,Khayaban-e-Roomi,27
U-11,Khayaban-e-Jami,28
U-11,Sunset Bulyard,29
U-11,Korangi Road,30
U-11,Kala Pull,31
U-11,Mehmodabad,32
U-11,Manzoor Colony,33
U-2,19-D Saeedabad,1
U-2,Habib Bank,2
U-2,Bara Board,3
U-2,Golimar,4
U-2,Garden,5
U-2,Dawood Pota Road,6
U-2,M.R Kiyan Road,7
U-2,Lucky Star,8
U-2,Jinnah Hospital,9
U-2,Kala Pul,10
U-2,Mehmoodabad,11
U-2,Baloch Colony,12
U-3,Agra Taj Colony,1
U-3,Ravechand Road,2
U-3,Marine Road,3
U-3,Jamat Khana,4
U-3,Thal Ram Khimchand Road,5
U-3,M.W Tower,6
U-3,I.I Chundrigar Road,7
U-3,Wood Street,8
U-3,Frere Road,9
U-3,Masjid-e-Khizra,10
U-3,Shahra-e-Iraq,11
U-3,Frere Street,12
U-3,Invarity Road,13
U-3,Hospital Road,14
U-3,Drigh Road,15
U-3,Gora Qabrustan,16
U-3,Korangi Road,17
U-3,Akthar Colony,18
U-3,Tower,19
U-4,Manzoor Colony,1
U-4,Mehmoodabad No. 6,2
U-4,Corporation Gate,3
U-4,Channasar Goth,4
U-4,Kala Pul,5
U-4,Jinnah Hospital,6
U-4,Fleet Club,7
U-4,Mansfelf Street,8
U-4,MuBarak Shaheed Road,9
U-4,Jet Lines,10
U-4,Gora Qabrustan,11
U-4,Shahra-e-Faisal,12
U-4,Nursery,13
U-4,Tariq Road,14
U-4,Shaheed-e-Millat Road,15
U-4,Bahadurabad,16
U-4,Alamgir Road,17
U-4,Sabzi mandi,18
U-4,Hassan Square,19
U-4,Bhatti Park,20
U-4,Mouchi Mour,21
U-4,Motti Mahal,22
U-4,Water Pump,23
U-4,Alnoor Society,24
U-4,Power House,25
U-4,Buffer Zone,26
U-4,Nagan Chowrangi,27
U-4,U.P Mour,28
U-4,Disco Mour,29
U-4,Khawaja Ajmair Nagri,30
U-4,2Min Chowrangi,31
U-4,Surjani Town,32
U-5,Al-Asif Square,1
U-5,Super Highway,2
U-5,Gulshan-e-Iqbal Block No. 4,3
U-5,Gulshan-e-Iqbal Block No. 4-A,4
U-5,Gabol Goth,5
U-5,Police Station,6
U-5,Moti Mahal No. 1,7
U-5,Hassan Square,8
U-5,Sabzi Mandi,9
U-5,Alamgir Road,10
U-5,Tariq Road,11
U-5,Gora Qabrustan,12
U-5,Jet Lines,13
U-5,Iqbal Shaheed Road,14
U-5,Fleet Club,15
U-5,Mansfield Street,16
U-5,Shahrah-e- Iraq,17
U-5,Dawood Pota Road,18
U-5,Preedy Street,19
U-5,Shahrah-e-Liaquat,20
U-5,Bundar Road,21
U-5,Tower,22
U-5,Gulbai,23
U-5,Shershah,24
U-5,Hub River Road,25
U-5,Mohajir Camp,26
Tariq Coach,Surjani Town,1
Tariq Coach,Surjani K.D.A Office,2
Tariq Coach,Surjani Chowrangi,3
Tariq Coach,North Karachi Sector 5-A,4
Tariq Coach,Khawaja Ajmeer Nagar,5
Tariq Coach,Disco Mour,6
Tariq Coach,Qalandria Chowk,7
Tariq Coach,Sakhi Hasan,8
Tariq Coach,Hyderi,9
Tariq Coach,K.D.A,10
Tariq Coach,Ziauddin Hospital,11
Tariq Coach,Karimabad,12
Tariq Coach,Liaquatabad,13
Tariq Coach,Teen Hati,14
Tariq Coach,Guru Mandir,15
Tariq Coach,Old Exhibition,16
Tariq Coach,Shahrah-e-Qu,17
Tezro Coach,Surjani Town,1
Tezro Coach,Nagan Chowrangi,2
Tezro Coach,Sakhi Hasan,3
Tezro Coach,Hyderi,4
Tezro Coach,Nazimabad,5
Tezro Coach,Lasbella,6
Tezro Coach,M.A Jinnah Road,7
Tezro Coach,Saddar,8
Tezro Coach,Murshid Bazar,9
Tezro Coach,Lucky Star,10
Tezro Coach,Jinnah Hospital,11
Tezro Coach,Cantt,12
Tezro Coach,Main Clifton,13
Tezro Coach,Mai Colachi Road,14
Tezro Coach,Tower,15
Tezro Coach,Gulbai,16
Tezro Coach,Sher Shah,17
Tezro Coach,Habib Bank,18
Tezro Coach,S.I.T.E,19
Tezro Coach,Banaras,20
Tezro Coach,Orangi Town No. 5,21
U,Nasir Colony,1
U,Korangi Industrial Area,2
U,Bridge,3
U,Qayumabad,4
U,Baloch Colony,5
U,Mahmoodabad No. 6,6
U,Kala Pul,7
U,Jinnah Hospital,8
U,Fleet Club,9
U,Mansfield Street,10
U,Jet Lines,11
U,Gora Qabrustan,12
U,Shahra-e- Faisal,13
U,Nursery,14
U,Tariq Road,15
U,Bahadurabad,16
U,Sabzi Mandi,17
U,Gulshan-e-Iqbal,18
U,Water Pump,19
U,Sakhi hasan,20
U,Gulshan-e-Farooq,21
U,North Karachi,22
U-1,100 Feet Road,1
U-1,Azam Basti,2
U-1,Corporation Gate,3
U-1,Kala Pul,4
U-1,Jinnah Hospital,5
U-1,Luck Star Hotel,6
U-1,Mansfield Street,7
U-1,Empress Market,8
U-1,Preedy Street,9
U-1,Regal,10
U-1,Tibet Centre,11
U-1,M.A Jinnah Road,12
U-1,Jama Cloth Market,13
U-1,City Court,14
U-1,Juna Market,15
U-1,Lee Market,16
U-1,Kakri Ground,17
U-1,Masan Road,18
U-1,Agra Taj Colony,19
U-10,Manzoor Colony,1
U-10,Mehmoodabad No. 6. New Split Level Road,2
U-10,Baloch Colony,3
U-10,Hill Park,4
U-10,Shaheed-e-Millat Road,5
U-10,New Town,6
U-10,Police Station,7
U-10,Sabzi Mandi,8
U-10,Civic Centre,9
U-10,Liaquatabad No. 10,10
U-10,Karimabad,11
U-10,Water Pump,12
U-10,Sohrab Goth,13
U-10,Scout Colony,14
U-10,Safari Park,15
U-10,Karachi University,16
U-10,Safora Goth,17
U-10,Mohammad Khan Goth,18
U-6,Manzoor Colony,1
U-6,Mehmoodabad,2
U-6,Kala Pul,3
U-6,Jinnah Hospital,4
U-6,Lucky Star,5
U-6,Invararity Road,6
U-6,Stretchen Road,7
U-6,Pakistan Chowk,8
U-6,Baba-e-Urdu Road,9
U-6,M.A Jinnah Road,10
U-6,Tower,11
U-6,Mauripur Road,12
U-6,Gulbai,13
U-6,Shershah,14
U-6,Baldia,15
U-6,Mohajir Camp No.4,16
U-6,Rasheedabad,17
U-7,Pahlwan Goth,1
U-7,Dalmia Cement Colony,2
U-7,N.I.P.A Chowrangi,3
U-7,Hassan Square,4
U-7,Sabzi Mandi,5
U-7,Jail Road,6
U-7,Goro Mandir,7
U-7,Soldier Bazar,8
U-7,Holy Family Hospital,9
U-7,Garden,10
U-7,Juna Market,11
U-7,Lea Market,12
U-7,Chakiwara,13
U-7,Shershah,14
U-7,Hub River Road,15
U-7,Dubba Colony,16
U-7,Swat Colony,17
U-7,Chandni Chowk,18
U-7,Saeedabad,19
U-7,Nai Abadi,20
U-8,Jonijo Town,1
U-8,Manzoor Colony,2
U-8,Eid Gah,3
U-8,Mehmoodabad No. 5,4
U-8,Mehmoodabad No. 6,5
U-8,Mehmoodabad Gate,6
U-8,Railway Phatak,7
U-8,Nursery,8
U-8,Society Qabrustan,9
U-8,Tariq Road,10
U-8,Bahadurabad,11
U-8,Sabzi Mandi,12
U-8,Hassan Square,13
U-8,Liaquatabad No. 10,14
U-8,Karimabad,15
U-8,Ziauddin Hospital,16
U-8,K.D.A Chowrangi,17
U-8,Imam Hospital,18
U-8,Shahrah-e-Humayu,19
U-8,Sakhi Hasan,20
U-8,Nagan Chowrangi,21
U-8,Sujani Town,22
U-8,Sultanabad,23
U-8,Hub Pumping Station,24
U-8,Hamdard university,25
U-9,Gulshan-e-Ghazi,1
U-9,Fareed Colony,2
U-9,Gosia Chowk,3
U-9,Orangi No. 10,4
U-9,Orangi No. 5,5
U-9,Banaras Chowk,6
U-9,Walika Hospital,7
U-9,Habib Bank,8
U-9,Nazimabad,9
U-9,Gujjar Nala,10
U-9,Liaquatabad No. 10,11
U-9,Gharibabad,12
U-9,Hassan Square,13
U-9,Sabzi Mandi,14
U-9,Jail Road,15
U-9,Shaheed-e-Millat Road,16
U-9,Tariq Road,17
U-9,Nursery,18
U-9,S.M.C.H.S,19
U-9,Gora Qabrustan,20
U-9,Kala Pull,21
U-9,Akhtar Colony,22
U-9,Qayyumabad,23
U-9,Shahrah-e-Jamm Sadiq Ali,24
U-9,Chamra Chourangi,25
U-9,Bilal Colony,26
U-9,Mills Area,27
U-9,Mansehra Colony,28
Umer Coach,Muhajir Camp No.7,1
Umer Coach,Muhajir Camp No. 5,2
Umer Coach,Muhajir Camp No. 4,3
Umer Coach,Sher Shah,4
Umer Coach,Gulbai,5
Umer Coach,Tower,6
Umer Coach,M.A Jinnah Road,7
Umer Coach,Numaish,8
Umer Coach,Islamia College,9
Umer Coach,Sabzi Mandi,10
Umer Coach,N.I.P.A,11
Umer Coach,Fazal Mills,12
Umer Coach,Power House,13
Umer Coach,Nagan Chowrangi,14
Umer Coach,Khuaja Ajmeer Nagar,15
Umer Coach,Surjani Town,16
V,Gandhi Garden,1
V,Lasbela,2
V,Teen Hatti,3
V,Jail Road,4
V,Liaquat Hospital,5
V,Karsaz,6
V,National Highway,7
V,Dawood Chowrangi,8
V,Buffallow Colony Landhi,9
V-1,Khokhrapar,1
V-1,Saudabad,2
V-1,Kala Board,3
V-1,Malir Halt,4
V-1,Quaidabad,5
V-1,Match Factory,6
V-1,Industrial Area,7
V-1,Muzaffarabad Colony,8
V-1,Geedar Colony,9
V-1,Bhense Colony,10
V-2,Orangi No. 1,1
V-2,Korangi No. 5,2
V-2,Landhi,3
V-2,Quaidabad,4
V-2,Pipri,5
V-2,Pakistan Steel Mills,6
V-3,New Sabzi Mandi,1
V-3,Maror Goth,2
V-3,University Road,3
V-3,N.I.P.A Chowrangi,4
V-3,Rashid Minhas Road,5
V-3,Drigh Road,6
V-3,Station,7
V-3,Shahra-e-Faisal,8
V-3,Malir Halt,9
V-3,Malir City,10
V-3,Quaidabad,11
V-3,Dawood Chowrangi,12
V-3,Landi No. 1,13
V-3,Landi No. 3,14
V-3,Landi No. 6,15
V-3,Korangi No. 6,16
V-3,Korangi No. 3,17
V-3,Korangi No.1,18
V-3,Nasir Colony,19
V-3,Bhattai Colony,20
W,Masjid-e-Khizra,1
W,Cowie Road,2
W,Preedy Street,3
W,M.A Jinnah Road,4
W,Jehangir Road,5
W,Teen Hatti,6
W,Lalukhet,7
W,Al-Azam Square,8
W,Azizabad Chowrangi,9
W,Gulberg Chowrangi,10
W,Power House Road,11
W,Aziz Mills,12
W,Godhra Camp,13
W,New Karachi 5-F Allahwala Masjid,14
W,New Karachi,15
W-1,New Abadi Sector 5-D,1
W-1,New Abadi Sector 5-F Area,2
W-1,Sindhi Hotel,3
W-1,U.P Society,4
W-1,Sakhi Hassan,5
W-1,Barbar,6
W-1,Hyderi,7
W-1,Nazimabad,8
W-1,Lasbela Chowk,9
W-1,Nishter Road,10
W-1,Baba-e-Urdu Road,11
W-1,Chandbibi Road,12
W-1,Tahir Saifuddin Road,13
W-1,Nigar Cinema,14
W-1,Nishtar Road,15
W-1,Chand Bibi Road,16
W-10,Saeedabad,1
W-10,19-D Mohajir camp,2
W-10,Baldia Town,3
W-10,Graveyard No 7-1/2,4
W-10,Shershah,5
W-10,Habib bank,6
W-10,Bara boar,7
W-10,Jehangirabad,8
W-10,Nazimabad Chowrangi No 1,9
W-10,Liaquatabad No 10,10
W-10,Karimabad,11
W-10,Water Pump,12
W-10,Sohrab Goth,13
W-10,Power house,14
W-10,Sindhi hotel,15
W-10,New Karachi,16
W-11,New Karachi allahwala masjid,1
W-11,Sindhi hotel,2
W-11,Godhra camp,3
W-11,F.B Area,4
W-11,Karimabad,5
W-11,Liaquatabad,6
W-11,Direct Bunder Road,7
W-11,Light house,8
W-11,Taj hotel,9
W-11,Boulton Market,10
W-11,Tower,11
W-11,Nagina cinema,12
W-11,Kemari,13
W-12,North Karachi,1
W-12,Stop No 4,2
W-12,Madina Colony,3
W-12,Sindhi hotel,4
W-12,D.turn Kala school No 2,5
W-12,Two Minites stop,6
W-12,Naibadi. Manghopir Road,7
W-12,Qasba Colony,8
W-12,Banaras Colony,9
W-12,Abdullah college,10
W-12,Paposh nagar,11
W-12,Abbasi hospital,12
W-12,Petrol Pump,13
W-12,Gujarnala,14
W-12,Liaquatabad No 10,15
W-12,Gharibabad,16
W-12,Hassan Square,17
W-12,Saba Akhtar Road,18
W-12,Swana City,19
W-12,Masjid Abrar,20
W-12,Zia Colony,21
W-12,Gulshan Chorangi,22
W-12,N.I.P.A,23
W-12,Safari Park,24
W-12,Faran Centre,25
W-12,Jouhar Chowrangi,26
W-12,Rabia City,27
W-12,Pirani Centre,28
W-12,Ajmer Palza,29
W-12,Pahlwan Goth,30
W-12,Safoora Goth,31
W-13,Sector 5-F Maidan New Karachi,1
W-13,Sindhi hotel,2
W-13,Kala school,3
W-13,Naiabadi,4
W-13,Manghopir police Station,5
W-13,Manghopir mazar,6
W-13,Qasba Colony,7
W-13,Banaras Chowk,8
W-13,Habib bank,9
W-13,Bara Board,10
W-13,Golimar Chowrangi,11
W-15,Yousuf goth,1
W-15,Khazana,2
W-15,D.turn sindhi hotel,3
W-15,Madina Colony No 5,4
W-15,Charai nala,5
W-15,Godhra camp,6
W-15,Power house,7
W-15,Sohrab goth,8
W-15,Water Pump,9
W-15,Karimabad,10
W-15,Liaquatabad No 10,11
W-15,Teen hatti,12
W-15,Jehangir Road,13
W-15,Guru Mandir,14
W-15,Numaish,15
W-15,7th day hospital,16
W-15,Plaza,17
W-15,Tibbet Centre,18
W-15,M.A jinnah Road,19
W-15,Tower,20
W-15,Custom House,21
W-16,Sector No 4,1
W-16,Qureshi hotel,2
W-16,Kala school,3
W-16,Two minutes stop,4
W-16,Kala school,5
W-16,New Karachi No 3,6
W-16,New Karachi No 1,7
W-16,U.P society,8
W-16,Nagan Chowrangi,9
W-16,Power house,10
W-16,Sohrab goth,11
W-16,Ancholi,12
W-16,Water Pump,13
W-16,Nasirabad,14
W-16,Aisha manzil,15
W-16,Karimabad,16
W-16,Liaquatabad No 10,17
W-16,Nairang,18
W-16,Dak khana,19
W-16,Tinhatti,20
W-16,Jahangir Road,21
W-16,Guru Mandir,22
W-16,Numaish,23
W-16,7 Day Hospital,24
W-16,Plaza,25
W-16,Jama Cloth Market,26
W-16,Bolton Market,27
W-16,Tower,28
W-17,New Karachi,1
W-17,Sector 5-C-3,2
W-17,Sector 5-C-2,3
W-17,Sector 5-C-1,4
W-17,Sector 5-B-1,5
W-17,Sector 5-E nala,6
W-17,Old golimar,7
W-17,Garden,8
W-17,nishter Road,9
W-17,Haji camp,10
W-17,Lee Market,11
W-18,Surjani Town,1
W-18,Sector 5-B,2
W-18,Sector 5-C,3
W-18,Sector 1,4
W-18,Sector 5-A,5
W-18,Sector 5-2,6
W-18,Sector 5-B,7
W-18,Sector 5-3,8
W-18,Sector 5-C,9
W-18,Sector 5-4,10
W-18,Sector 11-A,11
W-18,Sector 11-7,12
W-18,Sector 11-B,13
W-18,Sector 11-5,14
W-18,Sir syed Town,15
W-18,Nagan Chowrangi,16
W-18,Sohrab goth,17
W-18,Rashid minhas Road,18
W-18,Drive-in-cinema,19
W-18,Drigh Road,20
W-18,Malir No. 15,21
W-18,Quaidabad,22
W-18,Sherpao Colony,23
W-18,Korangi,24
W-18,Fish Harbour,25
W-2,Nai Abadi 5-D-1,1
W-2,Nai Abadi 5-D-4,2
W-2,Sindhi Hotel,3
W-2,New Karachi No. 5,4
W-2,Godhra Camp,5
W-2,Sohrab Goth,6
W-2,Water Pump,7
W-2,Karimabad,8
W-2,Lalukhet,9
W-2,Teen Hatti,10
W-2,Goro Mandir,11
W-2,Old Numaish,12
W-2,Jama Cloth Market,13
W-2,Bolton Market,14
W-2,Tower,15
W-2,West Wharf,16
W-2,Dockyard,17
W-20,Yousuf goth,1
W-20,Sindhi hotel,2
W-20,Godhra camp,3
W-20,Power house,4
W-20,Sohrab goth,5
W-20,Water Pump,6
W-20,karimabad,7
W-20,Liaquatabad No 10,8
W-20,Jehangir Road,9
W-20,M.A jinnah Road,10
W-20,Tower,11
W-20,Qamar house,12
W-20,Agha khan Road,13
W-20,Pretam das Road,14
W-20,Mirza adam khan Road,15
W-20,G.Allana Road,16
W-22,Naiabadi,1
W-22,Siddiq Market,2
W-22,Asia mor,3
W-22,Disco Chowk,4
W-22,Baradari,5
W-22,Thana ajmer nagri,6
W-22,Rehmania Town,7
W-22,Sector 5-K,8
W-22,Carela mor,9
W-22,Al-majid school,10
W-22,Enquiry office,11
W-22,Nusrat bhutto Colony,12
W-22,Pahar ganj,13
W-22,Abdullah college,14
W-22,Board office Chowrangi,15
W-22,Nazimabad No 7,16
W-22,Nazimabad Petrol Pump,17
W-22,Liaquat Abad No. 10,18
W-22,Ghareebabad,19
W-22,Hassan Square,20
W-22,Sabzi mandi,21
W-22,Jail Road Chowrangi,22
W-22,Sheed-e-Millat Road,23
W-22,Khalid Bin Waleed Road,24
W-22,Shahrah-e-Quaideen,25
W-22,Sindhi Muslim Society,26
W-22,Nursery,27
W-22,Gora Kabristan,28
W-22,Kala Pull,29
W-22,Defence Society,30
W-22,Korangi Road,31
W-22,Akhtar Colony,32
W-22,Qayyumabad,33
W-22,Shah Bhittai Colony,34
W-22,Korangi No. 2 1/2,35
W-24,New sabzi mandi B-10,1
W-24,Mohammad khan goth,2
W-24,Scout Colony,3
W-24,Metroville-III,4
W-24,Al asif square sohrab goth,5
W-24,Water Pump,6
W-24,Gulberg,7
W-24,Peoples Chowrangi,8
W-24,Sakhi hasan,9
W-24,Shahrah-e-shershah soori Road,10
W-24,Board office,11
W-24,Abdullah college,12
W-24,Banaras Colony,13
W-24,Orangi Town No. 4,14
W-24,Orang Town No. 5,15
W-24,Metroville,16
W-24,Mills Area,17
W-24,Labour Square,18
W-24,ddabad,19
W-25,North Karachi,1
W-25,Saba cinema,2
W-25,Mill Area,3
W-25,Godhra camp,4
W-25,Bismillah hotel,5
W-25,U.P society,6
W-25,U.P mor,7
W-25,Nagan Chowrangi,8
W-25,Sakhi hasan,9
W-25,Hyderi,10
W-25,Board office,11
W-25,Abdullah college,12
W-25,Z.M.C stop,13
W-25,Orangi No 13,14
W-25,Orangi No 14,15
W-25,Eidgah,16
W-25,Thorani goth,17
W-25,Islam Chowk,18
W-25,Dabba mor,19
W-25,Rais Amrohvi Colony,20
W-25,Khyber Chowk,21
W-25,Qabail Chowk,22
W-28,Mianwali,1
W-28,Qasba Colony,2
W-28,Banaras Colony,3
W-28,Habib bank,4
W-28,shershah,5
W-28,Mira naka,6
W-28,Agra taj Colony,7
W-28,Mira adam Khan Road,8
W-28,Mauripur Road,9
W-28,Fisheries,10
W-5,Custom House,1
W-5,Lee Market,2
W-5,Juna Market,3
W-5,Lawrence Road,4
W-5,Gandhi Garden,5
W-5,Purani Golimar,6
W-5,Pakistan Colony,7
W-5,Bara Board,8
W-5,Mills Area,9
W-5,Pathan Colony,10
W-5,Banaras Colony,11
W-5,Baloch Colony,12
W-5,Manghopir,13
W-5,New Karachi Nai Abadi,14
W-6,Railway Stadium,1
W-6,Aram Bagh,2
W-6,Jama Cloth Market,3
W-6,Bundar Road,4
W-6,Plaza Cinema,5
W-6,7th Day Hospital,6
W-6,Exhibition,7
W-6,Goro Mandir,8
W-6,Liaquatabad,9
W-6,Karimabad,10
W-6,Water Pump,11
W-6,Sohrab Goth,12
W-6,Shafiq Mills,13
W-6,Godhra Camp,14
W-6,Nala,15
W-6,New Karachi,16
W-6,Sindhi Hotel,17
W-6,Lal Market New Karachi,18
W-7,Ziauddin Road,1
W-7,Shahra-e-Kamal Attaturk,2
W-7,Ingle Road,3
W-7,Court Road,4
W-7,Frere Road,5
W-7,Regal,6
W-7,Preedy Street,7
W-7,Dowood Pota Road,8
W-7,Empress Market,9
W-7,M.A Jinnah Road,10
W-7,Old Exhibition,11
W-7,Teen Hatti,12
W-7,Lalukhet,13
W-7,Dak Khana,14
W-7,Liaquatabad No. 10,15
W-7,Aisha Manzil,16
W-7,Water Pump,17
W-7,Sindhi Hotel,18
W-7,Kala School,19
W-7,Sector 5-B-4 New Karachi,20
W-8,5-B Area,1
W-8,Kala school,2
W-8,Sindh Hotal,3
W-8,Sakhi hassan,4
W-8,hyderi,5
W-8,Board office,6
W-8,Nazimabad,7
W-8,Golimar,8
W-8,Lasbela,9
W-8,Garden,10
W-8,Ranchore line,11
W-8,Jubilee cinema,12
W-8,Radio pakistan,13
W-8,Jama cloth Market,14
W-8,Civil hospital,15
W-9,Sector 5-C/3,1
W-9,Kala school,2
W-9,Khayam No 3,3
W-9,Khayam No 4,4
W-9,Khayam No 5,5
W-9,Nala No 1,6
W-9,U.P society,7
W-9,Nagan Chowrangi,8
W-9,Golimar No 2,9
W-9,Golimar No 1,10
W-9,Lasbela,11
W-9,Guru Mandir,12
W-9,Purani numaish,13
W-9,7th day hospital,14
W-9,M.A jinnah Road,15
W-9,Jama cloth,16
W-9,Tower,17
W-9,Custom house,18
W-9,West wharf,19
W-3,New Karachi 5-D,1
W-3,Sindhi Hotel,2
W-3,Godhra Camp,3
W-3,Power House,4
W-3,Water Pump,5
W-3,Karimabad,6
W-3,Empress Market,7
W-3,Saddar,8
W-3,Cantt Station,9
W-30,Pushtoonabad,1
W-30,Manghopir Road,2
W-30,Qasba Colony,3
W-30,Banarar Colony,4
W-30,Abdullah college,5
W-30,Board office,6
W-30,K.D.A Chowrangi,7
W-30,Hyderi,8
W-30,Five star Chowrangi,9
W-30,Sakhi hasan,10
W-30,Nagan Chowrangi,11
W-30,Sohrab goth,12
W-30,Gulshan Chowrangi,13
W-30,Drive-in-cinema,14
W-30,Petrol Pump,15
W-30,C.O.D Road,16
W-30,P.A.F,17
W-30,Karsaz,18
W-30,Drigh Road,19
W-30,Baloch Colony,20
W-30,Mahmood Abad No. 6,21
W-30,Star Gate,22
W-30,PNS Shifa,23
W-30,Adam Road,24
W-30,Khaliq-e-Saddi,25
W-30,Board Basin,26
W-30,Kharkar Chowrangi,27
W-30,Bilawal House,28
W-30,Khayaban-e-Attar,29
W-30,Darakshan,30
W-30,Khayaban-e- Shamsheer,31
W-30,Sultan Masjid,32
W-30,Qayyumabad,33
W-31,Surjani,1
W-31,Sector 10,2
W-31,Sector 5-D,3
W-31,Sector 5-A,4
W-31,Sector 5-1,5
W-31,Sector 5-B,6
W-31,Sector 5-3,7
W-31,Sector 5-3,8
W-31,Sector 5-2,9
W-31,Naiabadi,10
W-31,Two minites stop,11
W-31,Sector 5-D,12
W-31,Sector 5-F,13
W-31,Sindhi hotel,14
W-31,Sector 11-D,15
W-31,U.P society,16
W-31,Sakhi hassan,17
W-31,Hyderi,18
W-31,Board office,19
W-31,Nazimabad,20
W-31,Gulbahar,21
W-31,Lasbela,22
W-31,Nishtar Road,23
W-31,Lae Market,24
W-31,Kharadar,25
W-31,Tower,26
W-31,Fisheries,27
W-35,Orangi Town No 13,1
W-35,Mansoor nagar,2
W-35,Prehmat Chowk,3
W-35,Orangi No 8-1/2,4
W-35,Qater hospital,5
W-35,Orangi No 1,6
W-35,Qasba mor,7
W-35,Banaras Colony,8
W-35,Habib bank,9
W-35,Bara Board,10
W-35,Purana golimar garden,11
W-35,Dhobi ghat,12
W-35,Mirza adam khan Road,13
W-35,Agra taj moosa lane,14
W-35,Kharadar,15
W-35,Khoja jamat khana,16
W-35,Chota Gate,17
W-4,North Karachi 5-E,1
W-4,Nai Abadi,2
W-4,Daily Jung Office,3
W-4,North Karachi Nai Abadi Kala School,4
W-4,Sindhi Hotel,5
W-4,U.P Society,6
W-4,Sakhi Hassan,7
W-4,Hyderi,8
W-4,North Nazimabad,9
W-4,Petrol Pump,10
W-4,Lasbela,11
W-4,Gandhi Garden,12
W-4,Garden Road,13
W-4,Regal,14
W-4,Daily Jung Ofice,15
W-4,T&T Department,16
X-10,Mohajir camp,1
X-10,shershah,2
X-10,Habib bank,3
X-10,Nazimabad No 2,4
X-10,Petrol Pump,5
X-10,Liaquatabad No 10,6
X-10,Teen hatti,7
X-10,Dehangir Road,8
X-10,Guru Mandir,9
X-10,Old exhibition,10
X-10,Mansfield street,11
X-10,Preedy street,12
X-10,Mir karam ali talpur Road,13
X-10,Wellington street,14
X-10,Dr. dawood pota Road,15
X-10,Cantt Station,16
X-10,Raca course,17
X-10,Dehli Colony,18
X-10,Gizri,19
X-11,Saeedabad,1
X-11,Chandni Chowk,2
X-11,Dabba Colony,3
X-11,Swat Colony,4
X-11,Baldia shershah,5
X-11,Gulbai,6
X-11,Agra taj Colony,7
